MSC Cezar;Ranking R17 File;OFB;#28
8;"Edycja 6.";"Marzec 2018";2018-03-31;6000
---
r1_pid;r1_score;r1_loc
12197;867.9215;1
6658;715.6920;2
4662;700.1960;3
8513;693.1510;4
8979;658.9555;5
3844;588.5260;6
8158;483.3415;7
1318;476.9245;8
5341;471.9610;9
1115;467.0540;10
1661;445.7635;11
6706;441.9360;12
6973;434.7785;13
11319;430.7060;14
2806;401.4225;15
5176;387.0490;16
6815;368.6025;17
4740;363.5225;18
6341;361.0005;19
8203;356.0525;20
10085;353.0260;21
5056;336.3200;22
14728;336.0285;23
4250;330.7335;24
4108;327.5845;25
2121;322.1865;26
5363;316.4550;27
5611;312.4575;28
12450;298.4130;29
7291;290.8895;30
4451;288.1740;31
1539;287.3030;32
7242;284.7395;33
6540;270.1220;34
4922;258.3065;35
9146;257.6120;36
6887;247.2425;37
1347;245.7360;38
7811;245.3075;39
7431;238.6285;40
7869;237.3965;41
9138;236.3320;42
6909;235.9135;43
6795;225.5660;44
5111;218.8675;45
4842;218.1865;46
15595;218.0145;47
4535;216.3860;48
6551;209.3115;49
9550;206.6280;50
5574;206.4105;51
5856;205.6260;52
4665;203.4315;53
1726;203.2940;54
7849;199.1330;55
11550;196.1975;56
5374;188.6400;57
6554;185.6250;58
10054;181.4560;59
2013;180.7455;60
5084;179.7980;61
4163;179.1930;62
13438;179.0700;63
1223;178.1665;64
10370;175.1955;65
4588;174.1595;66
1865;173.6560;67
10095;172.9005;68
2966;169.8020;69
4022;163.8040;70
4699;163.2155;71
9549;161.9450;72
12154;160.8380;73
7809;157.4980;74
3960;157.3735;75
9357;156.4855;76
7796;153.4395;77
17134;149.7235;78
1138;149.5100;79
14234;149.2430;80
9755;149.0010;81
7603;147.3975;82
2904;144.5175;83
8485;144.3565;84
8294;143.8220;85
5624;141.5555;86
8769;141.2205;87
7725;140.8340;88
1502;140.6010;89
2666;138.5325;90
5670;137.3395;91
6873;136.1610;92
8195;135.3250;93
7341;134.1535;94
5718;134.0725;95
4762;133.5595;96
14885;133.4645;97
8117;133.0555;98
2934;130.8415;99
8549;130.8320;100
15922;130.5205;101
8312;130.4820;102
5520;128.4080;103
14619;127.9235;104
4735;125.6700;105
4531;124.1275;106
1206;123.9975;107
7827;121.3150;108
4527;120.8875;109
4198;118.8425;110
5701;118.3830;111
5282;117.4880;112
5069;117.0075;113
6751;116.1160;114
3345;114.3720;115
5310;114.1140;116
7544;112.5960;117
6954;112.0925;118
13709;110.7425;119
12123;110.1250;120
6845;110.0100;121
2673;109.8360;122
6526;109.6905;123
2827;109.3990;124
5059;109.0615;125
3497;108.4670;126
6648;108.3740;127
11903;108.1485;128
5534;107.8190;129
6346;107.0080;130
1054;106.7275;131
12999;106.3695;132
5423;106.2065;133
10117;106.1485;134
15621;106.0345;135
7818;105.8890;136
2501;105.6285;137
6620;104.9450;138
12362;104.6025;139
9643;104.0895;140
5708;103.9250;141
7025;103.8915;142
4802;103.6705;143
4212;102.8675;144
10793;102.4625;145
3266;101.9810;146
19120;99.4400;147
8950;99.1605;148
7782;99.0165;149
4109;98.6420;150
5732;98.5590;151
11600;98.1040;152
3978;97.7930;153
6994;97.4485;154
6543;97.4040;155
9822;97.2465;156
6621;96.8900;157
2933;96.4325;158
6542;95.3955;159
3633;95.3705;160
1128;95.1900;161
12899;94.8395;162
11471;94.6125;163
8434;92.3625;164
5400;92.1315;165
2727;92.0395;166
7860;91.6315;167
4242;91.6015;168
13140;91.3535;169
6131;90.9955;170
8308;90.7815;171
2831;90.5085;172
5739;90.4040;173
5989;89.5230;174
7044;89.2465;175
17167;89.2300;176
11769;89.1450;177
18197;88.8925;178
3787;88.7220;179
5446;87.2395;180
10533;86.7850;181
8978;86.5520;182
16645;86.0135;183
5691;85.8580;184
4731;85.5330;185
6923;85.4340;186
2460;85.1035;187
6629;85.0575;188
6800;84.4605;189
5378;84.2030;190
3523;83.6850;191
5505;83.3230;192
2671;83.1575;193
3644;82.6625;194
5386;82.3040;195
2977;81.8430;196
10450;81.7705;197
5464;81.6295;198
1617;80.6455;199
11104;80.6445;200
5314;80.6395;201
12320;80.2400;202
5830;78.9880;203
13139;78.7330;204
3546;78.5505;205
11809;78.4785;206
5730;77.9035;207
1840;77.6905;208
7722;77.6645;209
4303;77.2035;210
1831;77.1310;211
1220;77.1200;212
11296;76.4430;213
2807;76.1425;214
3184;75.6560;215
15120;75.6080;216
4360;75.3440;217
4593;75.0030;218
10534;74.8765;219
6689;73.9760;220
16875;73.5560;221
2495;73.5435;222
6963;73.0510;223
1807;72.9930;224
2158;72.7055;225
2519;72.5460;226
2166;72.4795;227
5264;72.4465;228
4906;72.3540;229
4563;71.5915;230
4602;71.4195;231
3815;71.4080;232
1749;71.0905;233
3920;70.8310;234
15511;70.7965;235
6522;70.2140;236
12152;70.1080;237
2894;70.0980;238
10721;69.5340;239
7475;69.3120;240
2496;69.2880;241
6812;68.9705;242
2846;68.5565;243
6830;68.3605;244
4887;68.2540;245
6801;68.1205;246
1171;68.0370;247
5307;67.1555;248
5568;66.9320;249
1483;66.3300;250
2676;66.2690;251
7283;66.0070;252
7794;65.9785;253
2597;65.4270;254
4547;65.2845;255
11428;65.1875;256
2804;64.9605;257
6580;64.9470;258
12474;64.9320;259
1705;64.6635;260
7246;64.5095;261
7854;64.4570;262
7215;64.0545;263
7090;64.0520;264
1208;63.7130;265
16859;63.3640;266
2703;62.7110;267
2698;62.6345;268
13074;62.6005;269
3401;62.5040;270
3064;61.8255;271
8283;61.7355;272
5454;61.3515;273
5226;60.6505;274
3847;60.6185;275
1781;60.5280;276
1288;60.2495;277
4684;59.9870;278
10209;59.8485;279
16317;59.6510;280
9424;59.6145;281
2663;59.4910;282
14420;59.4165;283
4430;59.3490;284
17161;59.3395;285
7779;59.1480;286
7190;58.8360;287
2683;58.5260;288
4696;58.4235;289
1945;58.3045;290
1739;57.8240;291
5675;57.7285;292
8078;57.7125;293
7646;57.6715;294
2976;57.4340;295
7710;57.1615;296
4431;57.0240;297
5615;56.9320;298
9418;56.9065;299
3423;56.7245;300
12272;56.4375;301
3724;56.3640;302
10570;56.1850;303
3454;56.1105;304
4751;55.8255;305
15477;55.6595;306
5352;55.4260;307
7729;55.4225;308
13828;55.0410;309
7271;54.9980;310
14783;54.8875;311
5523;54.6030;312
2757;54.4595;313
2497;54.4375;314
13412;54.4150;315
6895;54.3605;316
5170;54.0570;317
12129;53.7315;318
6274;53.6690;319
8593;53.6215;320
4852;53.5320;321
4405;53.5085;322
1019;53.4060;323
3529;53.1225;324
1291;53.0950;325
9835;52.9840;326
10444;52.7110;327
15519;52.6960;328
4712;52.4635;329
6876;52.4025;330
1381;52.0105;331
4707;51.8970;332
2650;51.8120;333
3003;51.4795;334
3775;51.2930;335
1433;51.1860;336
9568;51.1330;337
7926;50.9120;338
6915;50.6970;339
8341;50.6650;340
14782;50.5065;341
3389;50.4555;342
4632;50.2060;343
16184;49.9565;344
6765;49.8175;345
5944;49.7090;346
4553;49.6245;347
3185;49.5275;348
3696;49.5075;349
16829;49.3480;350
5483;49.3135;351
3029;49.0160;352
10171;48.9895;353
2382;48.4910;354
10794;48.1620;355
13071;48.1180;356
8911;48.0375;357
3455;47.9800;358
3206;47.9060;359
2809;47.8545;360
2823;47.5045;361
7370;47.4720;362
4682;47.3995;363
5329;47.2685;364
12145;47.2300;365
9430;46.9855;366
10105;46.8890;367
6904;46.8350;368
7815;46.5800;369
4413;46.5350;370
6129;45.9065;371
2642;45.8445;372
3562;45.7405;373
17361;45.6625;374
3542;45.5625;375
